,BTC,ETH,BNB,XRP,HEX,ADA,DOGE,SOL,date
178,10793.33984375,353.956787109375,28.659103393554688,0.2508159875869751,0.003926999866962433,0.09754399955272675,0.002612000098451972,2.657644033432007,2020-10-05
179,10604.40625,340.81585693359375,27.714527130126953,0.2453410029411316,0.003594999900087714,0.09280800074338913,0.0026110000908374786,2.1762499809265137,2020-10-06
180,10668.96875,341.80865478515625,27.704835891723633,0.248539000749588,0.003911000210791826,0.09380000084638596,0.0025949999690055847,2.2917959690093994,2020-10-07
181,10915.685546875,350.7661437988281,27.705310821533203,0.2514539957046509,0.004155000206083059,0.09615200012922287,0.002595999976620078,2.365220069885254,2020-10-08
182,11064.4580078125,365.5904846191406,28.445030212402344,0.25349101424217224,0.004135000053793192,0.10192500054836273,0.002652999944984913,2.5398590564727783,2020-10-09
183,11296.361328125,370.96759033203125,28.31248664855957,0.25429001450538635,0.004426999948918819,0.10502500087022781,0.0026549999602138996,2.406090021133423,2020-10-10
184,11384.181640625,375.1420593261719,28.555580139160156,0.25571900606155396,0.0040799998678267,0.10653799772262573,0.0026740001048892736,2.4265780448913574,2020-10-11
185,11555.36328125,387.73126220703125,30.71468162536621,0.2564460039138794,0.004031999967992306,0.11003399640321732,0.0026730000972747803,2.5870718955993652,2020-10-12
186,11425.8994140625,381.1907653808594,30.706745147705078,0.2563230097293854,0.0041069998405873775,0.10885199904441833,0.002635000040754676,2.404910087585449,2020-10-13
187,11429.5068359375,379.4840393066406,30.912118911743164,0.2494480013847351,0.003926000092178583,0.10729700326919556,0.0026370000559836626,2.3146350383758545,2020-10-14
188,11495.349609375,377.44183349609375,31.29586410522461,0.24593999981880188,0.004139000084251165,0.10663499683141708,0.002592999953776598,2.2664361000061035,2020-10-15
189,11322.123046875,366.22900390625,29.99489974975586,0.24044300615787506,0.004170999862253666,0.10406400263309479,0.002612000098451972,2.149385929107666,2020-10-16
190,11358.1015625,368.8559265136719,30.24823570251465,0.24093100428581238,0.0042500002309679985,0.10610400140285492,0.002581000095233321,2.201843023300171,2020-10-17
191,11483.359375,378.21368408203125,30.659523010253906,0.24222500622272491,0.004416000097990036,0.10738799721002579,0.0025859999004751444,2.2142670154571533,2020-10-18
192,11742.037109375,379.93560791015625,29.925067901611328,0.24596400558948517,0.00444599986076355,0.10867699980735779,0.002589999930933118,2.058079957962036,2020-10-19
193,11916.3349609375,369.13690185546875,28.803443908691406,0.24357299506664276,0.00508299982175231,0.1024940013885498,0.002601000014692545,1.8886719942092896,2020-10-20
194,12823.689453125,392.1899719238281,29.772354125976562,0.2516149878501892,0.005177999846637249,0.10618700087070465,0.002630000002682209,1.8903779983520508,2020-10-21
195,12965.8916015625,413.7729797363281,30.658191680908203,0.25680699944496155,0.005667999852448702,0.11057200282812119,0.0026549999602138996,1.9556529521942139,2020-10-22
196,12931.5390625,409.7666931152344,30.633960723876953,0.2548789978027344,0.006386999972164631,0.10808300226926804,0.0026469998992979527,1.960034966468811,2020-10-23
197,13108.0625,412.4576110839844,30.588821411132812,0.2564310133457184,0.007184999994933605,0.10807500034570694,0.0026459998916834593,1.9118280410766602,2020-10-24
198,13031.173828125,406.2177734375,30.107540130615234,0.25321298837661743,0.008414000272750854,0.10635100305080414,0.002652999944984913,1.7874590158462524,2020-10-25
199,13075.248046875,393.8883056640625,31.154560089111328,0.2486879974603653,0.007957999594509602,0.10309699922800064,0.002678999910131097,1.6854660511016846,2020-10-26
200,13654.21875,403.9970397949219,31.638721466064453,0.2528989911079407,0.008310999721288681,0.10282699763774872,0.00267699989490211,1.7102320194244385,2020-10-27
201,13271.28515625,388.6507568359375,30.363506317138672,0.24586500227451324,0.009433000348508358,0.0989769995212555,0.0025949999690055847,1.4900530576705933,2020-10-28
202,13437.8828125,386.7301025390625,29.842477798461914,0.24229499697685242,0.009371000342071056,0.09537599980831146,0.002581000095233321,1.4289360046386719,2020-10-29
203,13546.5224609375,382.8199768066406,28.508411407470703,0.23918400704860687,0.011398999951779842,0.0933689996600151,0.002597999991849065,1.4413360357284546,2020-10-30
204,13780.9951171875,386.59033203125,28.431215286254883,0.23974399268627167,0.0138330003246665,0.09305600076913834,0.0025760000571608543,1.5406999588012695,2020-10-31
205,13737.109375,396.3581848144531,28.461565017700195,0.23979699611663818,0.014139000326395035,0.09819699823856354,0.0025820001028478146,1.5998400449752808,2020-11-01
206,13550.4892578125,383.15673828125,27.883930206298828,0.23542100191116333,0.01358299981802702,0.0921429991722107,0.002517000073567033,1.474071979522705,2020-11-02
207,13950.30078125,387.6021728515625,26.8570499420166,0.23950999975204468,0.011566000059247017,0.09343399852514267,0.0025279999244958162,1.4122339487075806,2020-11-03
208,14133.70703125,402.1419982910156,26.931514739990234,0.2377929985523224,0.0121069997549057,0.09536900371313095,0.002532999962568283,1.3922549486160278,2020-11-04
209,15579.8486328125,414.0673522949219,27.675859451293945,0.2457759976387024,0.009469999931752682,0.09699399769306183,0.002616999903693795,1.4052180051803589,2020-11-05
210,15565.880859375,454.71929931640625,29.01799964904785,0.25844499468803406,0.009255999699234962,0.10910499840974808,0.0027600000612437725,1.9137400388717651,2020-11-06
211,14833.75390625,435.713134765625,27.738094329833984,0.24958199262619019,0.008185000158846378,0.10137899965047836,0.0026710000820457935,2.031964063644409,2020-11-07
212,15479.5673828125,453.5547790527344,28.305116653442383,0.2539390027523041,0.007298999931663275,0.10662099719047546,0.002710999920964241,2.1565980911254883,2020-11-08
213,15332.3154296875,444.1630554199219,28.018020629882812,0.25074800848960876,0.009127000346779823,0.10532499849796295,0.0026700000744313,2.0286519527435303,2020-11-09
214,15290.90234375,449.67962646484375,28.193342208862305,0.25391098856925964,0.008212000131607056,0.10580500215291977,0.002753000007942319,2.2479870319366455,2020-11-10
215,15701.33984375,462.9605407714844,27.956178665161133,0.2562589943408966,0.009030000306665897,0.10596500337123871,0.002768999896943569,2.0021250247955322,2020-11-11
216,16276.34375,461.0052795410156,27.61480712890625,0.25490298867225647,0.008817999623715878,0.10452499985694885,0.002778999973088503,1.8991379737854004,2020-11-12
217,16317.80859375,474.6264343261719,28.182172775268555,0.265190988779068,0.009321000427007675,0.10639099776744843,0.0028210000600665808,2.020792007446289,2020-11-13
