date,BTC_0.5,ETH_0.5,BNB_0.5,XRP_0.5,HEX_0.5,ADA_0.5,DOGE_0.5,SOL_0.5
2023-03-11,20165.933708639535,1427.2309798050505,277.0896408314944,0.3699978946617728,0.055935242189905976,0.31514992633631267,0.06590410228628363,18.273198800191018
2023-03-12,20174.964511743423,1432.338703961797,274.78930629967385,0.37035729058474787,0.055782563499023385,0.3148008273963191,0.06566910765065205,18.23072128067314
2023-03-13,20173.605149708055,1421.3908591408172,275.5686219809479,0.370894142303989,0.05544719357158061,0.31520683746951966,0.06572443218843796,18.107112280719434
2023-03-14,20156.561013638755,1419.2957223361332,275.2094603156721,0.37110143290531106,0.054917392372372725,0.31596215648624404,0.0659407368862911,18.082326617807084
2023-03-15,20143.376589261603,1422.0387585817898,275.63893589985065,0.3693008425587973,0.055261059895419545,0.3150588234065924,0.06602794242404508,18.042470373327575
2023-03-16,20194.323758076847,1420.2770012385292,275.230378571857,0.36891609701544403,0.055425709791613834,0.31434122894417554,0.0657572122552239,18.014743558986176
2023-03-17,20107.006602108402,1423.8363372722063,275.04968359595614,0.3689132650863097,0.055372419291143476,0.3151513636207712,0.06645380399007726,17.943535586823756
2023-03-18,20065.211356065905,1415.7208416261367,274.4289416488406,0.3695386384522552,0.05503920675535649,0.3151005068297582,0.0662880699543566,17.879258466668396
2023-03-19,20028.172128622813,1409.5770241105574,275.6592938914737,0.36845844868958766,0.054613392224239096,0.31423846848536496,0.06621008627521585,18.038228360485626
2023-03-20,20022.871140895586,1412.8952310450447,274.37805024946283,0.36794396384934014,0.054586905278341646,0.31526017109468585,0.06647342152933008,18.089736076223154
2023-03-21,20035.17030506473,1409.8856560177028,274.2322093477217,0.36921193058303764,0.05486687968904227,0.31518778738142167,0.06620106335624797,18.18169560468069
2023-03-22,19997.615839781698,1421.6331547532666,275.5388651732553,0.36815213783118017,0.05481704587467187,0.3150273493096797,0.06587582922203614,17.874538011152854
2023-03-23,19975.92664255783,1425.4479007997847,274.3156689906197,0.36836248911525715,0.055102189043241684,0.31358350198620744,0.06668909191946729,17.999296593298347
2023-03-24,19956.857712273602,1429.7276835955886,272.5963961348337,0.36835148174004384,0.054361429200772915,0.31393695226421614,0.0666738739580422,18.107353611501395
2023-03-25,20033.60521456223,1428.5204900761091,273.410521649529,0.36692691776847713,0.054462751417820136,0.3128904739157995,0.06673210144205907,17.844881352209207
2023-03-26,20017.87518850189,1412.1649663402004,274.56821708250897,0.36496604181435877,0.05435799989391775,0.3119232158493903,0.06627562790119915,17.919441691376367
2023-03-27,20009.485793492047,1424.7925026011412,273.3081635172041,0.3668799227134928,0.0544704686995906,0.3113345829304943,0.0658326404072761,17.951557810568037
2023-03-28,19971.52231125962,1425.0531833296723,272.51084206478896,0.3663201271051889,0.054621830519202254,0.31371476178774566,0.0658959648217946,17.982174437775992
2023-03-29,20048.318508130393,1428.3166972708123,273.41435037508336,0.36617800359723723,0.05431189365161063,0.3151734472276071,0.06655419492385536,17.9183005217349
2023-03-30,19932.695845472866,1425.7189699937067,274.3626251318876,0.3652987635259197,0.054432665343835056,0.3164314681137185,0.06551074445593819,17.801588512156968
2023-03-31,19995.06597114508,1431.5240635896116,272.25887864270237,0.36659981974745093,0.05417753592898544,0.31647685647641105,0.06556779120891543,17.77850930918568
2023-04-01,19935.990839022867,1432.3975989536775,272.3403079526065,0.36555125609341393,0.05404900266750877,0.3158772371822696,0.06622575166284628,17.694027396917107
2023-04-02,19988.693593301497,1430.5843598563947,270.69677189705305,0.3650420525263604,0.054251417106956315,0.3183861229061722,0.06553417437270256,17.561532293222196
2023-04-03,19979.756093055323,1426.2175412462311,272.5237920175108,0.36494151007132747,0.053785864878247644,0.3173667150199685,0.06609497269148011,17.493219356038075
2023-04-04,20090.063487623876,1418.9321541126424,270.8125407344594,0.3648303051357529,0.05418151260550859,0.31725949060186065,0.06560554090672979,17.67097442881417
2023-04-05,20019.893359895024,1417.727477052281,272.39155847916066,0.36314031651361783,0.05433415122192878,0.319719912850047,0.06587118981735238,17.650881458942827
2023-04-06,20067.550312741878,1420.4778897634246,272.4626457224591,0.36956130532627485,0.05431296964550562,0.31929534163730466,0.06590581657052114,17.79785434693948
2023-04-07,20036.653857800422,1427.7348826598063,273.11567614323445,0.3622470160497222,0.05412847983522935,0.32101223123078826,0.0654114408300688,17.762064030185705
2023-04-08,20116.57532477883,1430.308454424973,273.2510913036717,0.3692746110600519,0.05393856471100119,0.32042239912342896,0.0656686526073673,17.783371894422814
2023-04-09,20180.84734349395,1430.1327603090908,274.0753957870718,0.36707590046437866,0.05338783253272028,0.3227914123677583,0.06528492888047432,17.75541965645077
